kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000038;25/10/2057 00:00;25/10/2057;6140;5830;130
PROD-0000038;26/10/2057 00:00;26/10/2057;6260;5920;130
PROD-0000038;27/10/2057 00:00;27/10/2057;6290;6010;60
PROD-0000038;28/10/2057 00:00;28/10/2057;6230;5870;150
PROD-0000038;29/10/2057 00:00;29/10/2057;6270;5950;30
PROD-0000038;30/10/2057 00:00;30/10/2057;6170;5860;70
PROD-0000038;31/10/2057 00:00;31/10/2057;6310;5960;140
PROD-0000038;01/11/2057 00:00;01/11/2057;6300;5980;70
PROD-0000038;02/11/2057 00:00;02/11/2057;6260;5900;40
PROD-0000038;03/11/2057 00:00;03/11/2057;6210;5900;120
PROD-0000038;04/11/2057 00:00;04/11/2057;6340;6030;0
PROD-0000038;05/11/2057 00:00;05/11/2057;6200;5920;10
PROD-0000038;06/11/2057 00:00;06/11/2057;6180;5840;110
PROD-0000038;07/11/2057 00:00;07/11/2057;6240;5980;60
PROD-0000038;08/11/2057 00:00;08/11/2057;6280;5950;90
PROD-0000038;09/11/2057 00:00;09/11/2057;6230;5940;150
PROD-0000038;10/11/2057 00:00;10/11/2057;6190;5880;120
PROD-0000038;11/11/2057 00:00;11/11/2057;6250;5960;140
PROD-0000038;12/11/2057 00:00;12/11/2057;6240;5980;30
PROD-0000038;13/11/2057 00:00;13/11/2057;6170;5850;40
PROD-0000038;14/11/2057 00:00;14/11/2057;6250;5940;110
PROD-0000038;15/11/2057 00:00;15/11/2057;6170;5860;30
PROD-0000038;16/11/2057 00:00;16/11/2057;6150;5840;80
PROD-0000038;17/11/2057 00:00;17/11/2057;6230;5910;120
PROD-0000038;18/11/2057 00:00;18/11/2057;6210;5900;20
PROD-0000038;19/11/2057 00:00;19/11/2057;6280;5920;50
PROD-0000038;20/11/2057 00:00;20/11/2057;6220;5860;80
PROD-0000038;21/11/2057 00:00;21/11/2057;6220;5910;20
PROD-0000038;22/11/2057 00:00;22/11/2057;6260;5970;130
PROD-0000038;23/11/2057 00:00;23/11/2057;6230;5940;20
PROD-0000038;24/11/2057 00:00;24/11/2057;6320;6000;50
PROD-0000038;25/11/2057 00:00;25/11/2057;6180;5860;10
PROD-0000038;26/11/2057 00:00;26/11/2057;6230;5910;70
PROD-0000038;27/11/2057 00:00;27/11/2057;6310;5950;10
PROD-0000038;28/11/2057 00:00;28/11/2057;6240;5930;100
PROD-0000038;29/11/2057 00:00;29/11/2057;6200;5860;30
PROD-0000038;30/11/2057 00:00;30/11/2057;6350;5990;40
PROD-0000038;01/12/2057 00:00;01/12/2057;6280;5950;150
PROD-0000038;02/12/2057 00:00;02/12/2057;6240;5930;60
PROD-0000038;03/12/2057 00:00;03/12/2057;6300;5990;30
PROD-0000038;04/12/2057 00:00;04/12/2057;6240;5930;100
PROD-0000038;05/12/2057 00:00;05/12/2057;6210;5850;150
PROD-0000038;06/12/2057 00:00;06/12/2057;6240;5930;80
PROD-0000038;07/12/2057 00:00;07/12/2057;6180;5900;100
PROD-0000038;08/12/2057 00:00;08/12/2057;6240;5990;70
PROD-0000038;09/12/2057 00:00;09/12/2057;6220;5910;110
PROD-0000038;10/12/2057 00:00;10/12/2057;6180;5870;10
PROD-0000038;11/12/2057 00:00;11/12/2057;6200;5900;150
PROD-0000038;12/12/2057 00:00;12/12/2057;6320;5960;50
PROD-0000038;13/12/2057 00:00;13/12/2057;6240;5930;10
PROD-0000038;14/12/2057 00:00;14/12/2057;6180;5870;90
PROD-0000038;15/12/2057 00:00;15/12/2057;6210;5940;120
PROD-0000038;16/12/2057 00:00;16/12/2057;6210;5900;120
PROD-0000038;17/12/2057 00:00;17/12/2057;6180;5870;60
PROD-0000038;18/12/2057 00:00;18/12/2057;6340;6020;110
PROD-0000038;19/12/2057 00:00;19/12/2057;6260;5910;20
PROD-0000038;20/12/2057 00:00;20/12/2057;6240;5930;50
PROD-0000038;21/12/2057 00:00;21/12/2057;6300;5990;130
PROD-0000038;22/12/2057 00:00;22/12/2057;6290;5940;40
PROD-0000038;23/12/2057 00:00;23/12/2057;6230;5880;150
PROD-0000038;24/12/2057 00:00;24/12/2057;6250;5990;150
PROD-0000038;25/12/2057 00:00;25/12/2057;6240;5970;130
PROD-0000038;26/12/2057 00:00;26/12/2057;6150;5850;10
PROD-0000038;27/12/2057 00:00;27/12/2057;6250;5990;40
PROD-0000038;28/12/2057 00:00;28/12/2057;6210;5900;110
PROD-0000038;29/12/2057 00:00;29/12/2057;6350;6000;120
PROD-0000038;30/12/2057 00:00;30/12/2057;6320;5980;140
PROD-0000038;31/12/2057 00:00;31/12/2057;6250;5990;20
PROD-0000038;01/01/2058 00:00;01/01/2058;6250;5880;60
PROD-0000038;02/01/2058 00:00;02/01/2058;6290;5990;70
PROD-0000038;03/01/2058 00:00;03/01/2058;6280;5950;60
PROD-0000038;04/01/2058 00:00;04/01/2058;6250;5930;20
PROD-0000038;05/01/2058 00:00;05/01/2058;6190;5880;30
PROD-0000038;06/01/2058 00:00;06/01/2058;6350;6040;50
PROD-0000038;07/01/2058 00:00;07/01/2058;6160;5850;130
PROD-0000038;08/01/2058 00:00;08/01/2058;6370;6070;140
PROD-0000038;09/01/2058 00:00;09/01/2058;6280;5960;140
PROD-0000038;10/01/2058 00:00;10/01/2058;6260;6000;150
PROD-0000038;11/01/2058 00:00;11/01/2058;6320;6040;30
PROD-0000038;12/01/2058 00:00;12/01/2058;6340;5970;80
PROD-0000038;13/01/2058 00:00;13/01/2058;6320;6000;60
PROD-0000038;14/01/2058 00:00;14/01/2058;6310;5990;130
PROD-0000038;15/01/2058 00:00;15/01/2058;6240;5910;150
PROD-0000038;16/01/2058 00:00;16/01/2058;6230;5920;100
PROD-0000038;17/01/2058 00:00;17/01/2058;6230;5920;10
PROD-0000038;18/01/2058 00:00;18/01/2058;6260;5940;110
PROD-0000038;19/01/2058 00:00;19/01/2058;6290;5970;90
PROD-0000038;20/01/2058 00:00;20/01/2058;6290;5970;70
PROD-0000038;21/01/2058 00:00;21/01/2058;6250;5940;110
PROD-0000038;22/01/2058 00:00;22/01/2058;6250;5940;10
PROD-0000038;23/01/2058 00:00;23/01/2058;6320;5970;10
PROD-0000038;24/01/2058 00:00;24/01/2058;6290;5970;30
PROD-0000038;25/01/2058 00:00;25/01/2058;6320;6030;130
PROD-0000038;26/01/2058 00:00;26/01/2058;6290;5960;80
PROD-0000038;27/01/2058 00:00;27/01/2058;6360;6030;70
PROD-0000038;28/01/2058 00:00;28/01/2058;6270;6010;130
PROD-0000039;29/01/2058 00:00;29/01/2058;5480;5170;130
PROD-0000039;30/01/2058 00:00;30/01/2058;5500;5190;40
PROD-0000039;31/01/2058 00:00;31/01/2058;5450;5150;100
PROD-0000039;01/02/2058 00:00;01/02/2058;5430;5150;120
PROD-0000039;02/02/2058 00:00;02/02/2058;5510;5250;120
PROD-0000039;03/02/2058 00:00;03/02/2058;5460;5180;0
PROD-0000039;04/02/2058 00:00;04/02/2058;5540;5250;10
PROD-0000039;05/02/2058 00:00;05/02/2058;5490;5270;20
PROD-0000039;06/02/2058 00:00;06/02/2058;5430;5110;20
PROD-0000039;07/02/2058 00:00;07/02/2058;5460;5130;40
PROD-0000039;08/02/2058 00:00;08/02/2058;5540;5240;40
PROD-0000039;09/02/2058 00:00;09/02/2058;5460;5230;70
PROD-0000039;10/02/2058 00:00;10/02/2058;5460;5160;130
PROD-0000039;11/02/2058 00:00;11/02/2058;5500;5250;60
PROD-0000039;12/02/2058 00:00;12/02/2058;5620;5370;120
PROD-0000039;13/02/2058 00:00;13/02/2058;5530;5280;100
PROD-0000039;14/02/2058 00:00;14/02/2058;5540;5260;130
PROD-0000039;15/02/2058 00:00;15/02/2058;5490;5230;10
PROD-0000039;16/02/2058 00:00;16/02/2058;5500;5230;40
PROD-0000039;17/02/2058 00:00;17/02/2058;5540;5270;110
PROD-0000039;18/02/2058 00:00;18/02/2058;5540;5270;120
PROD-0000039;19/02/2058 00:00;19/02/2058;5480;5220;40
PROD-0000039;20/02/2058 00:00;20/02/2058;5480;5210;120
PROD-0000039;21/02/2058 00:00;21/02/2058;5440;5160;110
PROD-0000039;22/02/2058 00:00;22/02/2058;5490;5260;120
PROD-0000039;23/02/2058 00:00;23/02/2058;5500;5200;60
PROD-0000039;24/02/2058 00:00;24/02/2058;5470;5150;100
PROD-0000039;25/02/2058 00:00;25/02/2058;5510;5250;110
PROD-0000039;26/02/2058 00:00;26/02/2058;5450;5190;100
PROD-0000039;27/02/2058 00:00;27/02/2058;5450;5180;40
PROD-0000039;28/02/2058 00:00;28/02/2058;5460;5170;50
PROD-0000039;01/03/2058 00:00;01/03/2058;5530;5280;120
PROD-0000039;02/03/2058 00:00;02/03/2058;5460;5150;40
PROD-0000039;03/03/2058 00:00;03/03/2058;5570;5270;30
PROD-0000039;04/03/2058 00:00;04/03/2058;5480;5240;130
PROD-0000039;05/03/2058 00:00;05/03/2058;5530;5250;20
PROD-0000039;06/03/2058 00:00;06/03/2058;5490;5180;30
PROD-0000039;07/03/2058 00:00;07/03/2058;5480;5200;110
PROD-0000039;08/03/2058 00:00;08/03/2058;5490;5220;20
PROD-0000039;09/03/2058 00:00;09/03/2058;5530;5250;130
PROD-0000039;10/03/2058 00:00;10/03/2058;5490;5190;40
PROD-0000039;11/03/2058 00:00;11/03/2058;5480;5220;100
PROD-0000039;12/03/2058 00:00;12/03/2058;5520;5250;10
PROD-0000039;13/03/2058 00:00;13/03/2058;5570;5290;10
PROD-0000039;14/03/2058 00:00;14/03/2058;5510;5280;20
PROD-0000039;15/03/2058 00:00;15/03/2058;5540;5290;30
PROD-0000039;16/03/2058 00:00;16/03/2058;5420;5150;10
PROD-0000039;17/03/2058 00:00;17/03/2058;5580;5300;40
PROD-0000039;18/03/2058 00:00;18/03/2058;5480;5170;110
PROD-0000039;19/03/2058 00:00;19/03/2058;5520;5240;120
PROD-0000039;20/03/2058 00:00;20/03/2058;5470;5180;60
PROD-0000039;21/03/2058 00:00;21/03/2058;5560;5250;80
PROD-0000039;22/03/2058 00:00;22/03/2058;5560;5250;120
PROD-0000039;23/03/2058 00:00;23/03/2058;5560;5290;10
PROD-0000039;24/03/2058 00:00;24/03/2058;5550;5320;80
PROD-0000039;25/03/2058 00:00;25/03/2058;5490;5230;70
PROD-0000039;26/03/2058 00:00;26/03/2058;5580;5320;130
PROD-0000039;27/03/2058 00:00;27/03/2058;5570;5310;30
PROD-0000039;28/03/2058 00:00;28/03/2058;5530;5250;90
PROD-0000039;29/03/2058 00:00;29/03/2058;5440;5180;20
PROD-0000039;30/03/2058 00:00;30/03/2058;5590;5260;80
PROD-0000039;31/03/2058 00:00;31/03/2058;5540;5220;80
PROD-0000039;01/04/2058 00:00;01/04/2058;5520;5250;70
PROD-0000039;02/04/2058 00:00;02/04/2058;5530;5300;120
PROD-0000039;03/04/2058 00:00;03/04/2058;5500;5230;0
PROD-0000039;04/04/2058 00:00;04/04/2058;5580;5350;30
PROD-0000039;05/04/2058 00:00;05/04/2058;5500;5170;10
PROD-0000039;06/04/2058 00:00;06/04/2058;5590;5360;90
PROD-0000039;07/04/2058 00:00;07/04/2058;5560;5240;20
PROD-0000039;08/04/2058 00:00;08/04/2058;5510;5260;40
PROD-0000039;09/04/2058 00:00;09/04/2058;5550;5270;10
PROD-0000039;10/04/2058 00:00;10/04/2058;5490;5220;20
PROD-0000039;11/04/2058 00:00;11/04/2058;5500;5180;70
PROD-0000039;12/04/2058 00:00;12/04/2058;5500;5210;110
PROD-0000039;13/04/2058 00:00;13/04/2058;5460;5220;50
PROD-0000039;14/04/2058 00:00;14/04/2058;5570;5300;10
PROD-0000039;15/04/2058 00:00;15/04/2058;5440;5140;50
PROD-0000039;16/04/2058 00:00;16/04/2058;5450;5180;20
PROD-0000039;17/04/2058 00:00;17/04/2058;5530;5220;20
PROD-0000039;18/04/2058 00:00;18/04/2058;5550;5280;60
PROD-0000039;19/04/2058 00:00;19/04/2058;5500;5220;120
PROD-0000039;20/04/2058 00:00;20/04/2058;5490;5210;110
PROD-0000039;21/04/2058 00:00;21/04/2058;5520;5230;60
PROD-0000039;22/04/2058 00:00;22/04/2058;5520;5190;10
PROD-0000039;23/04/2058 00:00;23/04/2058;5560;5230;0
PROD-0000039;24/04/2058 00:00;24/04/2058;5460;5190;100
PROD-0000039;25/04/2058 00:00;25/04/2058;5470;5190;70
PROD-0000039;26/04/2058 00:00;26/04/2058;5540;5270;120
PROD-0000039;27/04/2058 00:00;27/04/2058;5540;5310;80
PROD-0000039;28/04/2058 00:00;28/04/2058;5560;5230;70
PROD-0000039;29/04/2058 00:00;29/04/2058;5510;5240;40
PROD-0000039;30/04/2058 00:00;30/04/2058;5540;5260;90
PROD-0000039;01/05/2058 00:00;01/05/2058;5530;5250;100
PROD-0000039;02/05/2058 00:00;02/05/2058;5490;5180;70
PROD-0000039;03/05/2058 00:00;03/05/2058;5580;5300;10
PROD-0000039;04/05/2058 00:00;04/05/2058;5530;5250;100
PROD-0000039;05/05/2058 00:00;05/05/2058;5500;5220;80
PROD-0000039;06/05/2058 00:00;06/05/2058;5570;5330;80
PROD-0000039;07/05/2058 00:00;07/05/2058;5510;5230;120
PROD-0000039;08/05/2058 00:00;08/05/2058;5480;5200;120
PROD-0000039;09/05/2058 00:00;09/05/2058;5440;5170;60
PROD-0000039;10/05/2058 00:00;10/05/2058;5540;5260;50
PROD-0000039;11/05/2058 00:00;11/05/2058;5600;5320;50
PROD-0000039;12/05/2058 00:00;12/05/2058;5540;5260;90
PROD-0000039;13/05/2058 00:00;13/05/2058;5550;5300;100
PROD-0000039;14/05/2058 00:00;14/05/2058;5470;5160;100
PROD-0000039;15/05/2058 00:00;15/05/2058;5480;5200;110
PROD-0000039;16/05/2058 00:00;16/05/2058;5470;5190;110
PROD-0000039;17/05/2058 00:00;17/05/2058;5570;5300;10
PROD-0000039;18/05/2058 00:00;18/05/2058;5570;5290;130
PROD-0000039;19/05/2058 00:00;19/05/2058;5540;5280;20
PROD-0000039;20/05/2058 00:00;20/05/2058;5530;5250;30
PROD-0000039;21/05/2058 00:00;21/05/2058;5560;5270;130
PROD-0000039;22/05/2058 00:00;22/05/2058;5520;5240;80
PROD-0000039;23/05/2058 00:00;23/05/2058;5560;5280;130
PROD-0000039;24/05/2058 00:00;24/05/2058;5480;5210;0
PROD-0000039;25/05/2058 00:00;25/05/2058;5530;5220;60
PROD-0000039;26/05/2058 00:00;26/05/2058;5490;5240;100
PROD-0000039;27/05/2058 00:00;27/05/2058;5560;5260;40
PROD-0000039;28/05/2058 00:00;28/05/2058;5560;5240;30
PROD-0000039;29/05/2058 00:00;29/05/2058;5520;5260;90
PROD-0000039;30/05/2058 00:00;30/05/2058;5530;5200;70
PROD-0000039;31/05/2058 00:00;31/05/2058;5480;5170;60
PROD-0000039;01/06/2058 00:00;01/06/2058;5500;5230;80
PROD-0000039;02/06/2058 00:00;02/06/2058;5500;5250;70
PROD-0000039;03/06/2058 00:00;03/06/2058;5480;5240;130
PROD-0000039;04/06/2058 00:00;04/06/2058;5540;5270;90
PROD-0000039;05/06/2058 00:00;05/06/2058;5470;5190;110
PROD-0000039;06/06/2058 00:00;06/06/2058;5490;5230;20
PROD-0000039;07/06/2058 00:00;07/06/2058;5580;5320;20
PROD-0000039;08/06/2058 00:00;08/06/2058;5580;5300;70
PROD-0000039;09/06/2058 00:00;09/06/2058;5570;5290;90
PROD-0000039;10/06/2058 00:00;10/06/2058;5590;5290;20
PROD-0000039;11/06/2058 00:00;11/06/2058;5540;5270;80
PROD-0000039;12/06/2058 00:00;12/06/2058;5540;5250;40
PROD-0000039;13/06/2058 00:00;13/06/2058;5590;5350;80
PROD-0000039;14/06/2058 00:00;14/06/2058;5560;5280;0
PROD-0000039;15/06/2058 00:00;15/06/2058;5540;5270;110
PROD-0000039;16/06/2058 00:00;16/06/2058;5530;5300;110
PROD-0000039;17/06/2058 00:00;17/06/2058;5490;5210;120
PROD-0000039;18/06/2058 00:00;18/06/2058;5560;5290;10
PROD-0000039;19/06/2058 00:00;19/06/2058;5600;5330;40
PROD-0000039;20/06/2058 00:00;20/06/2058;5490;5210;10
PROD-0000039;21/06/2058 00:00;21/06/2058;5580;5340;90
PROD-0000039;22/06/2058 00:00;22/06/2058;5570;5340;120
PROD-0000039;23/06/2058 00:00;23/06/2058;5470;5150;110
PROD-0000039;24/06/2058 00:00;24/06/2058;5480;5210;120
PROD-0000039;25/06/2058 00:00;25/06/2058;5620;5380;0
PROD-0000039;26/06/2058 00:00;26/06/2058;5530;5250;30
PROD-0000039;27/06/2058 00:00;27/06/2058;5500;5220;30
PROD-0000039;28/06/2058 00:00;28/06/2058;5510;5290;100
PROD-0000039;29/06/2058 00:00;29/06/2058;5590;5360;10
PROD-0000039;30/06/2058 00:00;30/06/2058;5570;5300;120
PROD-0000039;01/07/2058 00:00;01/07/2058;5630;5350;110
PROD-0000039;02/07/2058 00:00;02/07/2058;5540;5300;70
PROD-0000039;03/07/2058 00:00;03/07/2058;5630;5390;120
PROD-0000039;04/07/2058 00:00;04/07/2058;5570;5290;40
PROD-0000039;05/07/2058 00:00;05/07/2058;5560;5290;30
PROD-0000039;06/07/2058 00:00;06/07/2058;5490;5230;10
PROD-0000039;07/07/2058 00:00;07/07/2058;5570;5330;90
PROD-0000039;08/07/2058 00:00;08/07/2058;5510;5210;30
PROD-0000039;09/07/2058 00:00;09/07/2058;5600;5330;30
PROD-0000039;10/07/2058 00:00;10/07/2058;5530;5250;40
PROD-0000039;11/07/2058 00:00;11/07/2058;5530;5250;120
PROD-0000039;12/07/2058 00:00;12/07/2058;5450;5130;20
PROD-0000039;13/07/2058 00:00;13/07/2058;5560;5250;130
PROD-0000039;14/07/2058 00:00;14/07/2058;5560;5280;110
PROD-0000039;15/07/2058 00:00;15/07/2058;5550;5310;40
PROD-0000039;16/07/2058 00:00;16/07/2058;5630;5370;30
PROD-0000039;17/07/2058 00:00;17/07/2058;5570;5300;30
PROD-0000039;18/07/2058 00:00;18/07/2058;5550;5270;0
PROD-0000039;19/07/2058 00:00;19/07/2058;5540;5210;50
PROD-0000039;20/07/2058 00:00;20/07/2058;5560;5280;50
PROD-0000039;21/07/2058 00:00;21/07/2058;5560;5280;120
PROD-0000039;22/07/2058 00:00;22/07/2058;5550;5270;0
PROD-0000039;23/07/2058 00:00;23/07/2058;5550;5270;50
PROD-0000039;24/07/2058 00:00;24/07/2058;5540;5270;20
PROD-0000039;25/07/2058 00:00;25/07/2058;5560;5280;100
PROD-0000039;26/07/2058 00:00;26/07/2058;5540;5310;110
PROD-0000039;27/07/2058 00:00;27/07/2058;5500;5180;90
PROD-0000039;28/07/2058 00:00;28/07/2058;5600;5300;90
PROD-0000039;29/07/2058 00:00;29/07/2058;5540;5310;90
PROD-0000039;30/07/2058 00:00;30/07/2058;5530;5220;60
PROD-0000039;31/07/2058 00:00;31/07/2058;5570;5280;10
PROD-0000039;01/08/2058 00:00;01/08/2058;5520;5230;0
PROD-0000039;02/08/2058 00:00;02/08/2058;5530;5240;70
PROD-0000039;03/08/2058 00:00;03/08/2058;5590;5310;20
PROD-0000039;04/08/2058 00:00;04/08/2058;5580;5280;10
PROD-0000039;05/08/2058 00:00;05/08/2058;5590;5300;90
PROD-0000039;06/08/2058 00:00;06/08/2058;5610;5330;30
PROD-0000039;07/08/2058 00:00;07/08/2058;5600;5340;90
PROD-0000039;08/08/2058 00:00;08/08/2058;5510;5190;120
PROD-0000039;09/08/2058 00:00;09/08/2058;5560;5270;20
PROD-0000039;10/08/2058 00:00;10/08/2058;5570;5290;10
PROD-0000039;11/08/2058 00:00;11/08/2058;5560;5280;50
PROD-0000039;12/08/2058 00:00;12/08/2058;5530;5230;120
PROD-0000039;13/08/2058 00:00;13/08/2058;5490;5160;110
PROD-0000039;14/08/2058 00:00;14/08/2058;5560;5280;20
PROD-0000039;15/08/2058 00:00;15/08/2058;5550;5240;80
PROD-0000039;16/08/2058 00:00;16/08/2058;5470;5190;110
PROD-0000039;17/08/2058 00:00;17/08/2058;5460;5130;20
PROD-0000039;18/08/2058 00:00;18/08/2058;5540;5220;60
PROD-0000039;19/08/2058 00:00;19/08/2058;5500;5220;120
PROD-0000039;20/08/2058 00:00;20/08/2058;5490;5210;50
PROD-0000039;21/08/2058 00:00;21/08/2058;5560;5280;80
PROD-0000039;22/08/2058 00:00;22/08/2058;5620;5340;80
PROD-0000039;23/08/2058 00:00;23/08/2058;5570;5340;120
PROD-0000039;24/08/2058 00:00;24/08/2058;5490;5240;40
PROD-0000039;25/08/2058 00:00;25/08/2058;5620;5360;70
PROD-0000039;26/08/2058 00:00;26/08/2058;5520;5260;130
PROD-0000039;27/08/2058 00:00;27/08/2058;5530;5260;110
PROD-0000039;28/08/2058 00:00;28/08/2058;5610;5330;90
PROD-0000039;29/08/2058 00:00;29/08/2058;5600;5300;100
PROD-0000039;30/08/2058 00:00;30/08/2058;5600;5360;10
PROD-0000039;31/08/2058 00:00;31/08/2058;5590;5360;70
PROD-0000039;01/09/2058 00:00;01/09/2058;5530;5270;60
PROD-0000039;02/09/2058 00:00;02/09/2058;5570;5290;50
PROD-0000039;03/09/2058 00:00;03/09/2058;5530;5230;10
PROD-0000039;04/09/2058 00:00;04/09/2058;5580;5330;30
PROD-0000039;05/09/2058 00:00;05/09/2058;5530;5300;20
PROD-0000039;06/09/2058 00:00;06/09/2058;5460;5190;110
PROD-0000039;07/09/2058 00:00;07/09/2058;5560;5280;30
PROD-0000039;08/09/2058 00:00;08/09/2058;5510;5200;110
PROD-0000039;09/09/2058 00:00;09/09/2058;5530;5250;20
PROD-0000039;10/09/2058 00:00;10/09/2058;5560;5300;30
PROD-0000039;11/09/2058 00:00;11/09/2058;5580;5310;120
PROD-0000039;12/09/2058 00:00;12/09/2058;5630;5390;0
PROD-0000039;13/09/2058 00:00;13/09/2058;5520;5280;100
PROD-0000039;14/09/2058 00:00;14/09/2058;5550;5290;90
PROD-0000039;15/09/2058 00:00;15/09/2058;5550;5250;40
PROD-0000039;16/09/2058 00:00;16/09/2058;5500;5220;20
PROD-0000039;17/09/2058 00:00;17/09/2058;5510;5240;70
PROD-0000039;18/09/2058 00:00;18/09/2058;5530;5250;60
PROD-0000039;19/09/2058 00:00;19/09/2058;5530;5300;10
PROD-0000039;20/09/2058 00:00;20/09/2058;5590;5310;70
PROD-0000039;21/09/2058 00:00;21/09/2058;5500;5220;50
PROD-0000039;22/09/2058 00:00;22/09/2058;5580;5330;70
PROD-0000039;23/09/2058 00:00;23/09/2058;5470;5190;10
PROD-0000039;24/09/2058 00:00;24/09/2058;5500;5260;70
PROD-0000039;25/09/2058 00:00;25/09/2058;5620;5350;120
PROD-0000039;26/09/2058 00:00;26/09/2058;5600;5320;30
PROD-0000039;27/09/2058 00:00;27/09/2058;5510;5200;100
PROD-0000039;28/09/2058 00:00;28/09/2058;5500;5220;50
PROD-0000039;29/09/2058 00:00;29/09/2058;5580;5300;60
PROD-0000039;30/09/2058 00:00;30/09/2058;5540;5250;110
PROD-0000039;01/10/2058 00:00;01/10/2058;5610;5330;80
PROD-0000039;02/10/2058 00:00;02/10/2058;5530;5290;70
PROD-0000039;03/10/2058 00:00;03/10/2058;5560;5280;40
PROD-0000039;04/10/2058 00:00;04/10/2058;5520;5240;100
PROD-0000039;05/10/2058 00:00;05/10/2058;5590;5340;130
PROD-0000039;06/10/2058 00:00;06/10/2058;5460;5220;20
PROD-0000039;07/10/2058 00:00;07/10/2058;5520;5200;90
PROD-0000039;08/10/2058 00:00;08/10/2058;5520;5230;70
PROD-0000039;09/10/2058 00:00;09/10/2058;5640;5410;60
PROD-0000039;10/10/2058 00:00;10/10/2058;5570;5270;130
PROD-0000039;11/10/2058 00:00;11/10/2058;5480;5170;50
PROD-0000039;12/10/2058 00:00;12/10/2058;5530;5270;20
PROD-0000039;13/10/2058 00:00;13/10/2058;5490;5210;70
PROD-0000039;14/10/2058 00:00;14/10/2058;5550;5280;100
PROD-0000039;15/10/2058 00:00;15/10/2058;5580;5280;120
PROD-0000039;16/10/2058 00:00;16/10/2058;5500;5210;40
PROD-0000039;17/10/2058 00:00;17/10/2058;5560;5310;100
PROD-0000039;18/10/2058 00:00;18/10/2058;5560;5280;50
PROD-0000039;19/10/2058 00:00;19/10/2058;5580;5300;30
PROD-0000039;20/10/2058 00:00;20/10/2058;5570;5290;20
PROD-0000039;21/10/2058 00:00;21/10/2058;5640;5360;50
PROD-0000039;22/10/2058 00:00;22/10/2058;5600;5320;60
PROD-0000039;23/10/2058 00:00;23/10/2058;5500;5220;90
PROD-0000039;24/10/2058 00:00;24/10/2058;5560;5290;40
PROD-0000039;25/10/2058 00:00;25/10/2058;5630;5350;50
PROD-0000039;26/10/2058 00:00;26/10/2058;5540;5260;70
PROD-0000039;27/10/2058 00:00;27/10/2058;5570;5310;50
PROD-0000039;28/10/2058 00:00;28/10/2058;5640;5360;70
PROD-0000039;29/10/2058 00:00;29/10/2058;5530;5250;70
PROD-0000039;30/10/2058 00:00;30/10/2058;5530;5220;10
PROD-0000039;31/10/2058 00:00;31/10/2058;5590;5360;20
PROD-0000039;01/11/2058 00:00;01/11/2058;5550;5230;20
PROD-0000039;02/11/2058 00:00;02/11/2058;5540;5250;80
PROD-0000039;03/11/2058 00:00;03/11/2058;5620;5340;100
PROD-0000039;04/11/2058 00:00;04/11/2058;5560;5300;80
PROD-0000039;05/11/2058 00:00;05/11/2058;5560;5260;0
PROD-0000039;06/11/2058 00:00;06/11/2058;5560;5310;60
PROD-0000039;07/11/2058 00:00;07/11/2058;5570;5250;20
PROD-0000039;08/11/2058 00:00;08/11/2058;5570;5290;80
PROD-0000039;09/11/2058 00:00;09/11/2058;5580;5330;50
PROD-0000039;10/11/2058 00:00;10/11/2058;5640;5360;40
PROD-0000039;11/11/2058 00:00;11/11/2058;5630;5370;100
PROD-0000039;12/11/2058 00:00;12/11/2058;5520;5240;10
PROD-0000039;13/11/2058 00:00;13/11/2058;5520;5240;70
PROD-0000039;14/11/2058 00:00;14/11/2058;5590;5310;20
PROD-0000039;15/11/2058 00:00;15/11/2058;5520;5240;40
PROD-0000039;16/11/2058 00:00;16/11/2058;5580;5270;0
PROD-0000039;17/11/2058 00:00;17/11/2058;5610;5330;60
PROD-0000039;18/11/2058 00:00;18/11/2058;5620;5380;110
PROD-0000039;19/11/2058 00:00;19/11/2058;5510;5250;80
PROD-0000039;20/11/2058 00:00;20/11/2058;5520;5260;90
PROD-0000039;21/11/2058 00:00;21/11/2058;5580;5260;80
PROD-0000039;22/11/2058 00:00;22/11/2058;5640;5370;90
PROD-0000039;23/11/2058 00:00;23/11/2058;5540;5260;90
PROD-0000039;24/11/2058 00:00;24/11/2058;5540;5260;0
PROD-0000039;25/11/2058 00:00;25/11/2058;5610;5360;10
PROD-0000039;26/11/2058 00:00;26/11/2058;5620;5390;0
PROD-0000039;27/11/2058 00:00;27/11/2058;5500;5190;90
PROD-0000039;28/11/2058 00:00;28/11/2058;5630;5350;120
PROD-0000039;29/11/2058 00:00;29/11/2058;5490;5180;30
PROD-0000039;30/11/2058 00:00;30/11/2058;5630;5350;20
PROD-0000039;01/12/2058 00:00;01/12/2058;5520;5240;100
PROD-0000039;02/12/2058 00:00;02/12/2058;5580;5300;130
PROD-0000039;03/12/2058 00:00;03/12/2058;5550;5270;120
PROD-0000039;04/12/2058 00:00;04/12/2058;5580;5250;20
PROD-0000039;05/12/2058 00:00;05/12/2058;5660;5350;10
PROD-0000039;06/12/2058 00:00;06/12/2058;5620;5300;50
PROD-0000039;07/12/2058 00:00;07/12/2058;5610;5300;100
PROD-0000039;08/12/2058 00:00;08/12/2058;5600;5370;30
