kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000038;18/09/2020 00:00;2020-09-18;6250;5930;90
PROD-0000038;19/09/2020 00:00;2020-09-19;6200;5890;10
PROD-0000038;20/09/2020 00:00;2020-09-20;6230;5920;140
PROD-0000038;21/09/2020 00:00;2020-09-21;6250;6000;80
PROD-0000038;22/09/2020 00:00;2020-09-22;6240;5880;130
PROD-0000038;23/09/2020 00:00;2020-09-23;6200;5890;70
PROD-0000038;24/09/2020 00:00;2020-09-24;6190;5880;60
PROD-0000038;25/09/2020 00:00;2020-09-25;6190;5890;30
PROD-0000038;26/09/2020 00:00;2020-09-26;6140;5800;120
PROD-0000038;27/09/2020 00:00;2020-09-27;6140;5830;130
PROD-0000038;28/09/2020 00:00;2020-09-28;6260;5920;130
PROD-0000038;29/09/2020 00:00;2020-09-29;6290;6010;60
PROD-0000038;30/09/2020 00:00;2020-09-30;6230;5870;150
PROD-0000038;01/10/2020 00:00;2020-10-01;6270;5950;30
PROD-0000038;02/10/2020 00:00;2020-10-02;6170;5860;70
PROD-0000038;03/10/2020 00:00;2020-10-03;6310;5960;140
PROD-0000038;04/10/2020 00:00;2020-10-04;6300;5980;70
PROD-0000038;05/10/2020 00:00;2020-10-05;6260;5900;40
PROD-0000038;06/10/2020 00:00;2020-10-06;6210;5900;120
PROD-0000038;07/10/2020 00:00;2020-10-07;6340;6030;0
PROD-0000038;08/10/2020 00:00;2020-10-08;6200;5920;10
PROD-0000038;09/10/2020 00:00;2020-10-09;6180;5840;110
PROD-0000038;10/10/2020 00:00;2020-10-10;6240;5980;60
PROD-0000038;11/10/2020 00:00;2020-10-11;6280;5950;90
PROD-0000038;12/10/2020 00:00;2020-10-12;6230;5940;150
PROD-0000038;13/10/2020 00:00;2020-10-13;6190;5880;120
PROD-0000038;14/10/2020 00:00;2020-10-14;6250;5960;140
PROD-0000038;15/10/2020 00:00;2020-10-15;6240;5980;30
PROD-0000038;16/10/2020 00:00;2020-10-16;6170;5850;40
PROD-0000038;17/10/2020 00:00;2020-10-17;6250;5940;110
PROD-0000038;18/10/2020 00:00;2020-10-18;6170;5860;30
PROD-0000038;19/10/2020 00:00;2020-10-19;6150;5840;80
PROD-0000038;20/10/2020 00:00;2020-10-20;6230;5910;120
PROD-0000038;21/10/2020 00:00;2020-10-21;6210;5900;20
PROD-0000038;22/10/2020 00:00;2020-10-22;6280;5920;50
PROD-0000038;23/10/2020 00:00;2020-10-23;6220;5860;80
PROD-0000038;24/10/2020 00:00;2020-10-24;6220;5910;20
PROD-0000038;25/10/2020 00:00;2020-10-25;6260;5970;130
PROD-0000038;26/10/2020 00:00;2020-10-26;6230;5940;20
PROD-0000038;27/10/2020 00:00;2020-10-27;6320;6000;50
PROD-0000038;28/10/2020 00:00;2020-10-28;6180;5860;10
PROD-0000038;29/10/2020 00:00;2020-10-29;6230;5910;70
PROD-0000038;30/10/2020 00:00;2020-10-30;6310;5950;10
PROD-0000038;31/10/2020 00:00;2020-10-31;6240;5930;100
PROD-0000038;01/11/2020 00:00;2020-11-01;6200;5860;30
PROD-0000038;02/11/2020 00:00;2020-11-02;6350;5990;40
PROD-0000038;03/11/2020 00:00;2020-11-03;6280;5950;150
PROD-0000038;04/11/2020 00:00;2020-11-04;6240;5930;60
PROD-0000038;05/11/2020 00:00;2020-11-05;6300;5990;30
PROD-0000038;06/11/2020 00:00;2020-11-06;6240;5930;100
PROD-0000038;07/11/2020 00:00;2020-11-07;6210;5850;150
PROD-0000038;08/11/2020 00:00;2020-11-08;6240;5930;80
PROD-0000038;09/11/2020 00:00;2020-11-09;6180;5900;100
PROD-0000038;10/11/2020 00:00;2020-11-10;6240;5990;70
PROD-0000038;11/11/2020 00:00;2020-11-11;6220;5910;110
PROD-0000038;12/11/2020 00:00;2020-11-12;6180;5870;10
PROD-0000038;13/11/2020 00:00;2020-11-13;6200;5900;150
PROD-0000038;14/11/2020 00:00;2020-11-14;6320;5960;50
PROD-0000038;15/11/2020 00:00;2020-11-15;6240;5930;10
PROD-0000038;16/11/2020 00:00;2020-11-16;6180;5870;90
PROD-0000038;17/11/2020 00:00;2020-11-17;6210;5940;120
PROD-0000038;18/11/2020 00:00;2020-11-18;6210;5900;120
PROD-0000038;19/11/2020 00:00;2020-11-19;6180;5870;60
PROD-0000038;20/11/2020 00:00;2020-11-20;6340;6020;110
PROD-0000038;21/11/2020 00:00;2020-11-21;6260;5910;20
PROD-0000038;22/11/2020 00:00;2020-11-22;6240;5930;50
PROD-0000038;23/11/2020 00:00;2020-11-23;6300;5990;130
PROD-0000038;24/11/2020 00:00;2020-11-24;6290;5940;40
PROD-0000038;25/11/2020 00:00;2020-11-25;6230;5880;150
PROD-0000038;26/11/2020 00:00;2020-11-26;6250;5990;150
PROD-0000038;27/11/2020 00:00;2020-11-27;6240;5970;130
PROD-0000038;28/11/2020 00:00;2020-11-28;6150;5850;10
PROD-0000038;29/11/2020 00:00;2020-11-29;6250;5990;40
PROD-0000038;30/11/2020 00:00;2020-11-30;6210;5900;110
PROD-0000038;01/12/2020 00:00;2020-12-01;6350;6000;120
PROD-0000038;02/12/2020 00:00;2020-12-02;6320;5980;140
PROD-0000038;03/12/2020 00:00;2020-12-03;6250;5990;20
PROD-0000038;04/12/2020 00:00;2020-12-04;6250;5880;60
PROD-0000038;05/12/2020 00:00;2020-12-05;6290;5990;70
PROD-0000038;06/12/2020 00:00;2020-12-06;6280;5950;60
PROD-0000038;07/12/2020 00:00;2020-12-07;6250;5930;20
PROD-0000038;08/12/2020 00:00;2020-12-08;6190;5880;30
PROD-0000038;09/12/2020 00:00;2020-12-09;6350;6040;50
PROD-0000038;10/12/2020 00:00;2020-12-10;6160;5850;130
PROD-0000038;11/12/2020 00:00;2020-12-11;6370;6070;140
PROD-0000038;12/12/2020 00:00;2020-12-12;6280;5960;140
PROD-0000038;13/12/2020 00:00;2020-12-13;6260;6000;150
PROD-0000038;14/12/2020 00:00;2020-12-14;6320;6040;30
PROD-0000038;15/12/2020 00:00;2020-12-15;6340;5970;80
PROD-0000038;16/12/2020 00:00;2020-12-16;6320;6000;60
PROD-0000038;17/12/2020 00:00;2020-12-17;6310;5990;130
PROD-0000038;18/12/2020 00:00;2020-12-18;6240;5910;150
PROD-0000038;19/12/2020 00:00;2020-12-19;6230;5920;100
PROD-0000038;20/12/2020 00:00;2020-12-20;6230;5920;10
PROD-0000038;21/12/2020 00:00;2020-12-21;6260;5940;110
PROD-0000038;22/12/2020 00:00;2020-12-22;6290;5970;90
PROD-0000038;23/12/2020 00:00;2020-12-23;6290;5970;70
PROD-0000038;24/12/2020 00:00;2020-12-24;6250;5940;110
PROD-0000038;25/12/2020 00:00;2020-12-25;6250;5940;10
PROD-0000038;26/12/2020 00:00;2020-12-26;6320;5970;10
PROD-0000038;27/12/2020 00:00;2020-12-27;6290;5970;30
PROD-0000038;28/12/2020 00:00;2020-12-28;6320;6030;130
PROD-0000038;29/12/2020 00:00;2020-12-29;6290;5960;80
PROD-0000038;30/12/2020 00:00;2020-12-30;6360;6030;70
PROD-0000038;31/12/2020 00:00;2020-12-31;6270;6010;130
PROD-0000039;01/01/2020 00:00;2020-01-01;5480;5170;130
PROD-0000039;02/01/2020 00:00;2020-01-02;5500;5190;40
PROD-0000039;03/01/2020 00:00;2020-01-03;5450;5150;100
PROD-0000039;04/01/2020 00:00;2020-01-04;5430;5150;120
PROD-0000039;05/01/2020 00:00;2020-01-05;5510;5250;120
PROD-0000039;06/01/2020 00:00;2020-01-06;5460;5180;0
PROD-0000039;07/01/2020 00:00;2020-01-07;5540;5250;10
PROD-0000039;08/01/2020 00:00;2020-01-08;5490;5270;20
PROD-0000039;09/01/2020 00:00;2020-01-09;5430;5110;20
PROD-0000039;10/01/2020 00:00;2020-01-10;5460;5130;40
PROD-0000039;11/01/2020 00:00;2020-01-11;5540;5240;40
PROD-0000039;12/01/2020 00:00;2020-01-12;5460;5230;70
PROD-0000039;13/01/2020 00:00;2020-01-13;5460;5160;130
PROD-0000039;14/01/2020 00:00;2020-01-14;5500;5250;60
PROD-0000039;15/01/2020 00:00;2020-01-15;5620;5370;120
PROD-0000039;16/01/2020 00:00;2020-01-16;5530;5280;100
PROD-0000039;17/01/2020 00:00;2020-01-17;5540;5260;130
PROD-0000039;18/01/2020 00:00;2020-01-18;5490;5230;10
PROD-0000039;19/01/2020 00:00;2020-01-19;5500;5230;40
PROD-0000039;20/01/2020 00:00;2020-01-20;5540;5270;110
PROD-0000039;21/01/2020 00:00;2020-01-21;5540;5270;120
PROD-0000039;22/01/2020 00:00;2020-01-22;5480;5220;40
PROD-0000039;23/01/2020 00:00;2020-01-23;5480;5210;120
PROD-0000039;24/01/2020 00:00;2020-01-24;5440;5160;110
PROD-0000039;25/01/2020 00:00;2020-01-25;5490;5260;120
PROD-0000039;26/01/2020 00:00;2020-01-26;5500;5200;60
PROD-0000039;27/01/2020 00:00;2020-01-27;5470;5150;100
PROD-0000039;28/01/2020 00:00;2020-01-28;5510;5250;110
PROD-0000039;29/01/2020 00:00;2020-01-29;5450;5190;100
PROD-0000039;30/01/2020 00:00;2020-01-30;5450;5180;40
PROD-0000039;31/01/2020 00:00;2020-01-31;5460;5170;50
PROD-0000039;01/02/2020 00:00;2020-02-01;5530;5280;120
PROD-0000039;02/02/2020 00:00;2020-02-02;5460;5150;40
PROD-0000039;03/02/2020 00:00;2020-02-03;5570;5270;30
PROD-0000039;04/02/2020 00:00;2020-02-04;5480;5240;130
PROD-0000039;05/02/2020 00:00;2020-02-05;5530;5250;20
PROD-0000039;06/02/2020 00:00;2020-02-06;5490;5180;30
PROD-0000039;07/02/2020 00:00;2020-02-07;5480;5200;110
PROD-0000039;08/02/2020 00:00;2020-02-08;5490;5220;20
PROD-0000039;09/02/2020 00:00;2020-02-09;5530;5250;130
PROD-0000039;10/02/2020 00:00;2020-02-10;5490;5190;40
PROD-0000039;11/02/2020 00:00;2020-02-11;5480;5220;100
PROD-0000039;12/02/2020 00:00;2020-02-12;5520;5250;10
PROD-0000039;13/02/2020 00:00;2020-02-13;5570;5290;10
PROD-0000039;14/02/2020 00:00;2020-02-14;5510;5280;20
PROD-0000039;15/02/2020 00:00;2020-02-15;5540;5290;30
PROD-0000039;16/02/2020 00:00;2020-02-16;5420;5150;10
PROD-0000039;17/02/2020 00:00;2020-02-17;5580;5300;40
PROD-0000039;18/02/2020 00:00;2020-02-18;5480;5170;110
PROD-0000039;19/02/2020 00:00;2020-02-19;5520;5240;120
PROD-0000039;20/02/2020 00:00;2020-02-20;5470;5180;60
PROD-0000039;21/02/2020 00:00;2020-02-21;5560;5250;80
PROD-0000039;22/02/2020 00:00;2020-02-22;5560;5250;120
PROD-0000039;23/02/2020 00:00;2020-02-23;5560;5290;10
PROD-0000039;24/02/2020 00:00;2020-02-24;5550;5320;80
PROD-0000039;25/02/2020 00:00;2020-02-25;5490;5230;70
PROD-0000039;26/02/2020 00:00;2020-02-26;5580;5320;130
PROD-0000039;27/02/2020 00:00;2020-02-27;5570;5310;30
PROD-0000039;28/02/2020 00:00;2020-02-28;5530;5250;90
PROD-0000039;29/02/2020 00:00;2020-02-29;5440;5180;20
PROD-0000039;01/03/2020 00:00;2020-03-01;5590;5260;80
PROD-0000039;02/03/2020 00:00;2020-03-02;5540;5220;80
PROD-0000039;03/03/2020 00:00;2020-03-03;5520;5250;70
PROD-0000039;04/03/2020 00:00;2020-03-04;5530;5300;120
PROD-0000039;05/03/2020 00:00;2020-03-05;5500;5230;0
PROD-0000039;06/03/2020 00:00;2020-03-06;5580;5350;30
PROD-0000039;07/03/2020 00:00;2020-03-07;5500;5170;10
PROD-0000039;08/03/2020 00:00;2020-03-08;5590;5360;90
PROD-0000039;09/03/2020 00:00;2020-03-09;5560;5240;20
PROD-0000039;10/03/2020 00:00;2020-03-10;5510;5260;40
PROD-0000039;11/03/2020 00:00;2020-03-11;5550;5270;10
PROD-0000039;12/03/2020 00:00;2020-03-12;5490;5220;20
PROD-0000039;13/03/2020 00:00;2020-03-13;5500;5180;70
PROD-0000039;14/03/2020 00:00;2020-03-14;5500;5210;110
PROD-0000039;15/03/2020 00:00;2020-03-15;5460;5220;50
PROD-0000039;16/03/2020 00:00;2020-03-16;5570;5300;10
PROD-0000039;17/03/2020 00:00;2020-03-17;5440;5140;50
PROD-0000039;18/03/2020 00:00;2020-03-18;5450;5180;20
PROD-0000039;19/03/2020 00:00;2020-03-19;5530;5220;20
PROD-0000039;20/03/2020 00:00;2020-03-20;5550;5280;60
PROD-0000039;21/03/2020 00:00;2020-03-21;5500;5220;120
PROD-0000039;22/03/2020 00:00;2020-03-22;5490;5210;110
PROD-0000039;23/03/2020 00:00;2020-03-23;5520;5230;60
PROD-0000039;24/03/2020 00:00;2020-03-24;5520;5190;10
PROD-0000039;25/03/2020 00:00;2020-03-25;5560;5230;0
PROD-0000039;26/03/2020 00:00;2020-03-26;5460;5190;100
PROD-0000039;27/03/2020 00:00;2020-03-27;5470;5190;70
PROD-0000039;28/03/2020 00:00;2020-03-28;5540;5270;120
PROD-0000039;29/03/2020 00:00;2020-03-29;5540;5310;80
PROD-0000039;30/03/2020 00:00;2020-03-30;5560;5230;70
PROD-0000039;31/03/2020 00:00;2020-03-31;5510;5240;40
PROD-0000039;01/04/2020 00:00;2020-04-01;5540;5260;90
PROD-0000039;02/04/2020 00:00;2020-04-02;5530;5250;100
PROD-0000039;03/04/2020 00:00;2020-04-03;5490;5180;70
PROD-0000039;04/04/2020 00:00;2020-04-04;5580;5300;10
PROD-0000039;05/04/2020 00:00;2020-04-05;5530;5250;100
PROD-0000039;06/04/2020 00:00;2020-04-06;5500;5220;80
PROD-0000039;07/04/2020 00:00;2020-04-07;5570;5330;80
PROD-0000039;08/04/2020 00:00;2020-04-08;5510;5230;120
PROD-0000039;09/04/2020 00:00;2020-04-09;5480;5200;120
PROD-0000039;10/04/2020 00:00;2020-04-10;5440;5170;60
PROD-0000039;11/04/2020 00:00;2020-04-11;5540;5260;50
PROD-0000039;12/04/2020 00:00;2020-04-12;5600;5320;50
PROD-0000039;13/04/2020 00:00;2020-04-13;5540;5260;90
PROD-0000039;14/04/2020 00:00;2020-04-14;5550;5300;100
PROD-0000039;15/04/2020 00:00;2020-04-15;5470;5160;100
PROD-0000039;16/04/2020 00:00;2020-04-16;5480;5200;110
PROD-0000039;17/04/2020 00:00;2020-04-17;5470;5190;110
PROD-0000039;18/04/2020 00:00;2020-04-18;5570;5300;10
PROD-0000039;19/04/2020 00:00;2020-04-19;5570;5290;130
PROD-0000039;20/04/2020 00:00;2020-04-20;5540;5280;20
PROD-0000039;21/04/2020 00:00;2020-04-21;5530;5250;30
PROD-0000039;22/04/2020 00:00;2020-04-22;5560;5270;130
PROD-0000039;23/04/2020 00:00;2020-04-23;5520;5240;80
PROD-0000039;24/04/2020 00:00;2020-04-24;5560;5280;130
PROD-0000039;25/04/2020 00:00;2020-04-25;5480;5210;0
PROD-0000039;26/04/2020 00:00;2020-04-26;5530;5220;60
PROD-0000039;27/04/2020 00:00;2020-04-27;5490;5240;100
PROD-0000039;28/04/2020 00:00;2020-04-28;5560;5260;40
PROD-0000039;29/04/2020 00:00;2020-04-29;5560;5240;30
PROD-0000039;30/04/2020 00:00;2020-04-30;5520;5260;90
PROD-0000039;01/05/2020 00:00;2020-05-01;5530;5200;70
PROD-0000039;02/05/2020 00:00;2020-05-02;5480;5170;60
PROD-0000039;03/05/2020 00:00;2020-05-03;5500;5230;80
PROD-0000039;04/05/2020 00:00;2020-05-04;5500;5250;70
PROD-0000039;05/05/2020 00:00;2020-05-05;5480;5240;130
PROD-0000039;06/05/2020 00:00;2020-05-06;5540;5270;90
PROD-0000039;07/05/2020 00:00;2020-05-07;5470;5190;110
PROD-0000039;08/05/2020 00:00;2020-05-08;5490;5230;20
PROD-0000039;09/05/2020 00:00;2020-05-09;5580;5320;20
PROD-0000039;10/05/2020 00:00;2020-05-10;5580;5300;70
PROD-0000039;11/05/2020 00:00;2020-05-11;5570;5290;90
PROD-0000039;12/05/2020 00:00;2020-05-12;5590;5290;20
PROD-0000039;13/05/2020 00:00;2020-05-13;5540;5270;80
PROD-0000039;14/05/2020 00:00;2020-05-14;5540;5250;40
PROD-0000039;15/05/2020 00:00;2020-05-15;5590;5350;80
PROD-0000039;16/05/2020 00:00;2020-05-16;5560;5280;0
PROD-0000039;17/05/2020 00:00;2020-05-17;5540;5270;110
PROD-0000039;18/05/2020 00:00;2020-05-18;5530;5300;110
PROD-0000039;19/05/2020 00:00;2020-05-19;5490;5210;120
PROD-0000039;20/05/2020 00:00;2020-05-20;5560;5290;10
PROD-0000039;21/05/2020 00:00;2020-05-21;5600;5330;40
PROD-0000039;22/05/2020 00:00;2020-05-22;5490;5210;10
PROD-0000039;23/05/2020 00:00;2020-05-23;5580;5340;90
PROD-0000039;24/05/2020 00:00;2020-05-24;5570;5340;120
PROD-0000039;25/05/2020 00:00;2020-05-25;5470;5150;110
PROD-0000039;26/05/2020 00:00;2020-05-26;5480;5210;120
PROD-0000039;27/05/2020 00:00;2020-05-27;5620;5380;0
PROD-0000039;28/05/2020 00:00;2020-05-28;5530;5250;30
PROD-0000039;29/05/2020 00:00;2020-05-29;5500;5220;30
PROD-0000039;30/05/2020 00:00;2020-05-30;5510;5290;100
PROD-0000039;31/05/2020 00:00;2020-05-31;5590;5360;10
PROD-0000039;01/06/2020 00:00;2020-06-01;5570;5300;120
PROD-0000039;02/06/2020 00:00;2020-06-02;5630;5350;110
PROD-0000039;03/06/2020 00:00;2020-06-03;5540;5300;70
PROD-0000039;04/06/2020 00:00;2020-06-04;5630;5390;120
PROD-0000039;05/06/2020 00:00;2020-06-05;5570;5290;40
PROD-0000039;06/06/2020 00:00;2020-06-06;5560;5290;30
PROD-0000039;07/06/2020 00:00;2020-06-07;5490;5230;10
PROD-0000039;08/06/2020 00:00;2020-06-08;5570;5330;90
PROD-0000039;09/06/2020 00:00;2020-06-09;5510;5210;30
PROD-0000039;10/06/2020 00:00;2020-06-10;5600;5330;30
PROD-0000039;11/06/2020 00:00;2020-06-11;5530;5250;40
PROD-0000039;12/06/2020 00:00;2020-06-12;5530;5250;120
PROD-0000039;13/06/2020 00:00;2020-06-13;5450;5130;20
PROD-0000039;14/06/2020 00:00;2020-06-14;5560;5250;130
PROD-0000039;15/06/2020 00:00;2020-06-15;5560;5280;110
PROD-0000039;16/06/2020 00:00;2020-06-16;5550;5310;40
PROD-0000039;17/06/2020 00:00;2020-06-17;5630;5370;30
PROD-0000039;18/06/2020 00:00;2020-06-18;5570;5300;30
PROD-0000039;19/06/2020 00:00;2020-06-19;5550;5270;0
PROD-0000039;20/06/2020 00:00;2020-06-20;5540;5210;50
PROD-0000039;21/06/2020 00:00;2020-06-21;5560;5280;50
PROD-0000039;22/06/2020 00:00;2020-06-22;5560;5280;120
PROD-0000039;23/06/2020 00:00;2020-06-23;5550;5270;0
PROD-0000039;24/06/2020 00:00;2020-06-24;5550;5270;50
PROD-0000039;25/06/2020 00:00;2020-06-25;5540;5270;20
PROD-0000039;26/06/2020 00:00;2020-06-26;5560;5280;100
PROD-0000039;27/06/2020 00:00;2020-06-27;5540;5310;110
PROD-0000039;28/06/2020 00:00;2020-06-28;5500;5180;90
PROD-0000039;29/06/2020 00:00;2020-06-29;5600;5300;90
PROD-0000039;30/06/2020 00:00;2020-06-30;5540;5310;90
PROD-0000039;01/07/2020 00:00;2020-07-01;5530;5220;60
PROD-0000039;02/07/2020 00:00;2020-07-02;5570;5280;10
PROD-0000039;03/07/2020 00:00;2020-07-03;5520;5230;0
PROD-0000039;04/07/2020 00:00;2020-07-04;5530;5240;70
PROD-0000039;05/07/2020 00:00;2020-07-05;5590;5310;20
PROD-0000039;06/07/2020 00:00;2020-07-06;5580;5280;10
PROD-0000039;07/07/2020 00:00;2020-07-07;5590;5300;90
PROD-0000039;08/07/2020 00:00;2020-07-08;5610;5330;30
PROD-0000039;09/07/2020 00:00;2020-07-09;5600;5340;90
PROD-0000039;10/07/2020 00:00;2020-07-10;5510;5190;120
PROD-0000039;11/07/2020 00:00;2020-07-11;5560;5270;20
PROD-0000039;12/07/2020 00:00;2020-07-12;5570;5290;10
PROD-0000039;13/07/2020 00:00;2020-07-13;5560;5280;50
PROD-0000039;14/07/2020 00:00;2020-07-14;5530;5230;120
PROD-0000039;15/07/2020 00:00;2020-07-15;5490;5160;110
PROD-0000039;16/07/2020 00:00;2020-07-16;5560;5280;20
PROD-0000039;17/07/2020 00:00;2020-07-17;5550;5240;80
PROD-0000039;18/07/2020 00:00;2020-07-18;5470;5190;110
PROD-0000039;19/07/2020 00:00;2020-07-19;5460;5130;20
PROD-0000039;20/07/2020 00:00;2020-07-20;5540;5220;60
PROD-0000039;21/07/2020 00:00;2020-07-21;5500;5220;120
PROD-0000039;22/07/2020 00:00;2020-07-22;5490;5210;50
PROD-0000039;23/07/2020 00:00;2020-07-23;5560;5280;80
PROD-0000039;24/07/2020 00:00;2020-07-24;5620;5340;80
PROD-0000039;25/07/2020 00:00;2020-07-25;5570;5340;120
PROD-0000039;26/07/2020 00:00;2020-07-26;5490;5240;40
PROD-0000039;27/07/2020 00:00;2020-07-27;5620;5360;70
PROD-0000039;28/07/2020 00:00;2020-07-28;5520;5260;130
PROD-0000039;29/07/2020 00:00;2020-07-29;5530;5260;110
PROD-0000039;30/07/2020 00:00;2020-07-30;5610;5330;90
PROD-0000039;31/07/2020 00:00;2020-07-31;5600;5300;100
PROD-0000039;01/08/2020 00:00;2020-08-01;5600;5360;10
PROD-0000039;02/08/2020 00:00;2020-08-02;5590;5360;70
PROD-0000039;03/08/2020 00:00;2020-08-03;5530;5270;60
PROD-0000039;04/08/2020 00:00;2020-08-04;5570;5290;50
PROD-0000039;05/08/2020 00:00;2020-08-05;5530;5230;10
PROD-0000039;06/08/2020 00:00;2020-08-06;5580;5330;30
PROD-0000039;07/08/2020 00:00;2020-08-07;5530;5300;20
PROD-0000039;08/08/2020 00:00;2020-08-08;5460;5190;110
PROD-0000039;09/08/2020 00:00;2020-08-09;5560;5280;30
PROD-0000039;10/08/2020 00:00;2020-08-10;5510;5200;110
PROD-0000039;11/08/2020 00:00;2020-08-11;5530;5250;20
PROD-0000039;12/08/2020 00:00;2020-08-12;5560;5300;30
PROD-0000039;13/08/2020 00:00;2020-08-13;5580;5310;120
PROD-0000039;14/08/2020 00:00;2020-08-14;5630;5390;0
PROD-0000039;15/08/2020 00:00;2020-08-15;5520;5280;100
PROD-0000039;16/08/2020 00:00;2020-08-16;5550;5290;90
PROD-0000039;17/08/2020 00:00;2020-08-17;5550;5250;40
PROD-0000039;18/08/2020 00:00;2020-08-18;5500;5220;20
PROD-0000039;19/08/2020 00:00;2020-08-19;5510;5240;70
PROD-0000039;20/08/2020 00:00;2020-08-20;5530;5250;60
PROD-0000039;21/08/2020 00:00;2020-08-21;5530;5300;10
PROD-0000039;22/08/2020 00:00;2020-08-22;5590;5310;70
PROD-0000039;23/08/2020 00:00;2020-08-23;5500;5220;50
PROD-0000039;24/08/2020 00:00;2020-08-24;5580;5330;70
PROD-0000039;25/08/2020 00:00;2020-08-25;5470;5190;10
PROD-0000039;26/08/2020 00:00;2020-08-26;5500;5260;70
PROD-0000039;27/08/2020 00:00;2020-08-27;5620;5350;120
PROD-0000039;28/08/2020 00:00;2020-08-28;5600;5320;30
PROD-0000039;29/08/2020 00:00;2020-08-29;5510;5200;100
PROD-0000039;30/08/2020 00:00;2020-08-30;5500;5220;50
PROD-0000039;31/08/2020 00:00;2020-08-31;5580;5300;60
PROD-0000039;01/09/2020 00:00;2020-09-01;5540;5250;110
PROD-0000039;02/09/2020 00:00;2020-09-02;5610;5330;80
PROD-0000039;03/09/2020 00:00;2020-09-03;5530;5290;70
PROD-0000039;04/09/2020 00:00;2020-09-04;5560;5280;40
PROD-0000039;05/09/2020 00:00;2020-09-05;5520;5240;100
PROD-0000039;06/09/2020 00:00;2020-09-06;5590;5340;130
PROD-0000039;07/09/2020 00:00;2020-09-07;5460;5220;20
PROD-0000039;08/09/2020 00:00;2020-09-08;5520;5200;90
PROD-0000039;09/09/2020 00:00;2020-09-09;5520;5230;70
PROD-0000039;10/09/2020 00:00;2020-09-10;5640;5410;60
PROD-0000039;11/09/2020 00:00;2020-09-11;5570;5270;130
PROD-0000039;12/09/2020 00:00;2020-09-12;5480;5170;50
PROD-0000039;13/09/2020 00:00;2020-09-13;5530;5270;20
PROD-0000039;14/09/2020 00:00;2020-09-14;5490;5210;70
PROD-0000039;15/09/2020 00:00;2020-09-15;5550;5280;100
PROD-0000039;16/09/2020 00:00;2020-09-16;5580;5280;120
PROD-0000039;17/09/2020 00:00;2020-09-17;5500;5210;40
PROD-0000039;18/09/2020 00:00;2020-09-18;5560;5310;100
PROD-0000039;19/09/2020 00:00;2020-09-19;5560;5280;50
PROD-0000039;20/09/2020 00:00;2020-09-20;5580;5300;30
PROD-0000039;21/09/2020 00:00;2020-09-21;5570;5290;20
PROD-0000039;22/09/2020 00:00;2020-09-22;5640;5360;50
PROD-0000039;23/09/2020 00:00;2020-09-23;5600;5320;60
PROD-0000039;24/09/2020 00:00;2020-09-24;5500;5220;90
PROD-0000039;25/09/2020 00:00;2020-09-25;5560;5290;40
PROD-0000039;26/09/2020 00:00;2020-09-26;5630;5350;50
PROD-0000039;27/09/2020 00:00;2020-09-27;5540;5260;70
PROD-0000039;28/09/2020 00:00;2020-09-28;5570;5310;50
PROD-0000039;29/09/2020 00:00;2020-09-29;5640;5360;70
PROD-0000039;30/09/2020 00:00;2020-09-30;5530;5250;70
PROD-0000039;01/10/2020 00:00;2020-10-01;5530;5220;10
PROD-0000039;02/10/2020 00:00;2020-10-02;5590;5360;20
PROD-0000039;03/10/2020 00:00;2020-10-03;5550;5230;20
PROD-0000039;04/10/2020 00:00;2020-10-04;5540;5250;80
PROD-0000039;05/10/2020 00:00;2020-10-05;5620;5340;100
PROD-0000039;06/10/2020 00:00;2020-10-06;5560;5300;80
PROD-0000039;07/10/2020 00:00;2020-10-07;5560;5260;0
PROD-0000039;08/10/2020 00:00;2020-10-08;5560;5310;60
PROD-0000039;09/10/2020 00:00;2020-10-09;5570;5250;20
PROD-0000039;10/10/2020 00:00;2020-10-10;5570;5290;80
PROD-0000039;11/10/2020 00:00;2020-10-11;5580;5330;50
PROD-0000039;12/10/2020 00:00;2020-10-12;5640;5360;40
PROD-0000039;13/10/2020 00:00;2020-10-13;5630;5370;100
PROD-0000039;14/10/2020 00:00;2020-10-14;5520;5240;10
PROD-0000039;15/10/2020 00:00;2020-10-15;5520;5240;70
PROD-0000039;16/10/2020 00:00;2020-10-16;5590;5310;20
PROD-0000039;17/10/2020 00:00;2020-10-17;5520;5240;40
PROD-0000039;18/10/2020 00:00;2020-10-18;5580;5270;0
PROD-0000039;19/10/2020 00:00;2020-10-19;5610;5330;60
PROD-0000039;20/10/2020 00:00;2020-10-20;5620;5380;110
PROD-0000039;21/10/2020 00:00;2020-10-21;5510;5250;80
PROD-0000039;22/10/2020 00:00;2020-10-22;5520;5260;90
PROD-0000039;23/10/2020 00:00;2020-10-23;5580;5260;80
PROD-0000039;24/10/2020 00:00;2020-10-24;5640;5370;90
PROD-0000039;25/10/2020 00:00;2020-10-25;5540;5260;90
PROD-0000039;26/10/2020 00:00;2020-10-26;5540;5260;0
PROD-0000039;27/10/2020 00:00;2020-10-27;5610;5360;10
PROD-0000039;28/10/2020 00:00;2020-10-28;5620;5390;0
PROD-0000039;29/10/2020 00:00;2020-10-29;5500;5190;90
PROD-0000039;30/10/2020 00:00;2020-10-30;5630;5350;120
PROD-0000039;31/10/2020 00:00;2020-10-31;5490;5180;30
